InChI_Key,set,smiles,molecule_chembl_id,molwt,scf,id,ina_dir
NCOFBVLZHVYNFU-UHFFFAOYSA-N,PubChem,O=C(Nc1ccnn1C1CCN(C2CCC2)CC1)c1cccc(F)c1,CHEMBL1883923,342.4180000000002,CC1CCCC(C(C)CC2CCCC2C2CCC(C3CCC3)CC2)C1,DCM-32576,/tmp/temp/ina_vdni7tn2
WKIOOKMHUYZHMA-UHFFFAOYSA-N,PubChem,CCOCCn1c(=O)c2c(nc3n2CCN3c2ccc(C)cc2)n(C)c1=O,not found,369.4250000000002,CCCCCC1C(C)C(C)C2CC3C(C4CCC(C)CC4)CCC3C2C1C,DCM-52582,/tmp/temp/ina_vdni7tn2
VKSLFMMQCIREDD-SFHVURJKSA-N,PubChem,O=C(COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccco1)Nc1ccccc1,CHEMBL1904113,392.4110000000001,CC(CCC(C)C(CC1CCCCC1)CC(C)C1CCCC1)CC1CCCCC1,DCM-4436,/tmp/temp/ina_vdni7tn2
XFBPGUDJGFDHOK-UHFFFAOYSA-N,PubChem,Cc1ccccc1CNC(=O)CCc1ccccc1,CHEMBL1560158,253.345,CC(CCC1CCCCC1)CCC1CCCCC1C,DCM-42854,/tmp/temp/ina_vdni7tn2
MPZOVJOEZZCBKJ-UHFFFAOYSA-N,PubChem,O=C(c1cnn(-c2ccccc2)c1)c1cc(Br)ccc1O,CHEMBL1730349,343.18000000000006,CC1CCC(C)C(C(C)C2CCC(C3CCCCC3)C2)C1,DCM-34505,/tmp/temp/ina_vdni7tn2
YCEBVUYTQBASJT-UHFFFAOYSA-N,PubChem,Cn1ncc2c(Nc3ccccc3Cl)nc(Cl)nc21,CHEMBL1340553,294.1450000000001,CC1CC(CC2CCCCC2C)C2CCC(C)C2C1,DCM-49604,/tmp/temp/ina_vdni7tn2
PPBMBWGECRBUGM-UHFFFAOYSA-N,PubChem,COc1cccc(CNS(=O)(=O)c2cc3c4c(c2)CCC(=O)N4CCC3)c1,CHEMBL1455354,386.4730000000003,CCC1CCCC(CCC(C)(C)C2CC3CCCC4C(C)CCC(C2)C34)C1,DCM-70029,/tmp/temp/ina_vdni7tn2
OBTIZYMVIHHEFI-UHFFFAOYSA-N,PubChem,O=C(NCCN1CCCC1)c1ccccc1Cl,CHEMBL2220655,252.74499999999992,CC1CCCCC1C(C)CCCC1CCCC1,DCM-83471,/tmp/temp/ina_vdni7tn2
MVHVMEXZSCGADP-UHFFFAOYSA-N,PubChem,Cc1cccc(C)c1OCC(=O)NCC1COc2ccccc2O1,CHEMBL1438202,327.38000000000005,CC(CCC1CCC2CCCCC2C1)CCC1C(C)CCCC1C,DCM-39648,/tmp/temp/ina_vdni7tn2
PQOCAFLVISLZNI-UHFFFAOYSA-N,PubChem,O=C(c1ccncc1)N1CCN(C(=O)c2ccncc2)CC1,CHEMBL1393012,296.33000000000004,CC(C1CCCCC1)C1CCC(C(C)C2CCCCC2)CC1,DCM-89395,/tmp/temp/ina_vdni7tn2
OJUDIJXBZSAGOX-UHFFFAOYSA-N,PubChem,Cc1c(C2N3CC4(C)CN2CC(C)(C3)C4=O)c2ccccc2n1C,not found,323.44000000000005,CC1C(C)C(C2C3CC4(C)CC2CC(C)(C3)C4C)C2CCCCC12,DCM-2797,/tmp/temp/ina_vdni7tn2
AAGHSXAQLNUOMI-UHFFFAOYSA-N,PubChem,CCOc1ccc(OCC)c(NC(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)c1,CHEMBL1350496,474.5390000000002,CCCC1CCC(CCC)C(CC(C)C2CCC(C(C)(C)C3CCCC4CCCC43)CC2)C1,DCM-44918,/tmp/temp/ina_vdni7tn2
WSNFLROMLSBBDC-UHFFFAOYSA-N,PubChem,COc1ccc(CN(C)C(=O)c2ccc(NS(=O)(=O)c3ccccc3)cc2)c(OC)c1,CHEMBL1715392,440.5210000000001,CCC1CCC(CC(C)C(C)C2CCC(CC(C)(C)C3CCCCC3)CC2)C(CC)C1,DCM-79944,/tmp/temp/ina_vdni7tn2
MUMFPRDOSQRCMW-UHFFFAOYSA-N,PubChem,Cc1ccc(NC(=O)c2ccco2)cc1NC(=O)CSc1nnc(-c2cccs2)n1C,CHEMBL1487924,453.5490000000002,CC(CCC1CCC(C2CCCC2)C1C)CC1CC(CC(C)C2CCCC2)CCC1C,DCM-81300,/tmp/temp/ina_vdni7tn2
UMKNJUNJGCPOCZ-UHFFFAOYSA-N,both,COc1ccc(N2C(=O)CC(Cc3ccccc3OC)C2=O)cc1,CHEMBL1709901,325.3640000000001,CCC1CCC(C2C(C)CC(CC3CCCCC3CC)C2C)CC1,DCM-2106,/tmp/temp/ina_vdni7tn2
XGZJDFCICPHTEN-UHFFFAOYSA-N,PubChem,Cn1c2c(c(O)c(-c3ccccc3)c1=O)C(=O)CC(C)(C)C2,CHEMBL1383583,297.35400000000004,CC1CC(C)(C)CC2C(C)C(C)C(C3CCCCC3)C(C)C12,DCM-112157,/tmp/temp/ina_vdni7tn2
QUTXHBCTKQMUFC-UHFFFAOYSA-N,PubChem,CC1(C2CC2)NC(=O)N(CC(=O)Nc2ccc(F)cc2F)C1=O,CHEMBL1871245,323.299,CC1CCC(CC(C)CC2C(C)CC(C)(C3CC3)C2C)C(C)C1,DCM-37820,/tmp/temp/ina_vdni7tn2
QFIIDWDLLNVVIQ-UHFFFAOYSA-N,PubChem,O=C(NC1CCCC1)C(c1ccccc1)N(C(=O)c1ccno1)c1cccnc1,CHEMBL1533466,390.4430000000001,CC(CC1CCCC1)C(C1CCCCC1)C(C1CCCCC1)C(C)C1CCCC1,DCM-49943,/tmp/temp/ina_vdni7tn2
OBLQPWRNQHQKHU-UHFFFAOYSA-N,PubChem,Cc1cccc(OCc2nnc(SCC(=O)N(c3ccccc3)C3CCS(=O)(=O)C3)o2)c1,CHEMBL1722564,473.5760000000003,CC1CCCC(CCC2CCC(CCC(C)C(C3CCCCC3)C3CCC(C)(C)C3)C2)C1,DCM-15957,/tmp/temp/ina_vdni7tn2
CDEQZKAYFLILLN-CYFREDJKSA-N,Novartis,CCOCCCNC(=O)[C@H](C(C)C)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O,not found,440.54400000000027,CCCCCCCC(C)C(C(C)C)C1C(C)C2CCC3C4CCCCC4CC3C2(C)C1C,DCM-116334,/tmp/temp/ina_vdni7tn2
LFIWMKWFFQJIKU-UHFFFAOYSA-N,PubChem,Cc1ccc(NC(=O)CCC(=O)c2cc(C)sc2C)nc1,CHEMBL1553301,302.39900000000006,CC1CCC(CC(C)CCC(C)C2CC(C)CC2C)CC1,DCM-103271,/tmp/temp/ina_vdni7tn2
FUCICZXPUSIOBR-UHFFFAOYSA-N,PubChem,CCOc1ccc(CN(C)C(=O)c2ccc(=O)[nH]c2)cc1,not found,286.3310000000001,CCCC1CCC(CC(C)C(C)C2CCC(C)CC2)CC1,DCM-4438,/tmp/temp/ina_vdni7tn2
QIUWSKBDWHCZGJ-UHFFFAOYSA-N,PubChem,COc1ccc(CC(=O)OCC(=O)N(CC(C)C)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)cc1,CHEMBL1333315,494.5480000000003,CCC1CCC(CC(C)CCC(C)C(CC(C)C)C2C(C)CC(C)C(CC3CCCCC3)C2C)CC1,DCM-72056,/tmp/temp/ina_vdni7tn2
ROXNAMIAPYSKCC-UHFFFAOYSA-N,PubChem,O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCCCN1CCc2ccccc2C1,CHEMBL1895636,544.6990000000003,CC(CCCCC1CCC2CCCCC2C1)CC1C(C)CCC2CCC(C(C)(C)C3CCCCC3)CC21,DCM-38137,/tmp/temp/ina_vdni7tn2
WVBRSNPQWBZQLH-UHFFFAOYSA-N,Novartis,N#CCC(=O)NS(=O)(=O)c1ccc(Br)cc1,not found,303.137,CCCC(C)CC(C)(C)C1CCC(C)CC1,DCM-115140,/tmp/temp/ina_vdni7tn2
JVKQDUCDAPMLHD-UHFFFAOYSA-N,PubChem,CCOc1cc(NC(=S)NCC2CCCO2)c(OCC)cc1NC(=O)c1ccccc1F,CHEMBL1612531,461.55900000000014,CCCC1CC(CC(C)C2CCCCC2C)C(CCC)CC1CC(C)CCC1CCCC1,DCM-13125,/tmp/temp/ina_vdni7tn2
NRODISFBMOUHJW-AAVRWANBSA-N,PubChem,O=C(NCc1ccccc1Cl)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,CHEMBL2355145,384.84100000000007,CCC1CC(C2CCC(C(C)CCC3CCCCC3C)C2)C(C)C1C,DCM-56993,/tmp/temp/ina_vdni7tn2
PYLSCVHDUVHLGZ-UHFFFAOYSA-N,PubChem,O=C(NN1C(=O)NC2(CCCCC2)C1=O)c1cc2ccccc2o1,CHEMBL1873749,327.3400000000002,CC(CC1C(C)CC2(CCCCC2)C1C)C1CC2CCCCC2C1,DCM-15125,/tmp/temp/ina_vdni7tn2
WNVPROALADAWPB-UHFFFAOYSA-N,both,CS(=O)(=O)N1CCC(C(=O)N2CCOCC2)CC1,CHEMBL1509745,276.358,CC(C1CCCCC1)C1CCC(C(C)(C)C)CC1,DCM-958,/tmp/temp/ina_vdni7tn2
AAJIXYYFUWHLKI-UHFFFAOYSA-N,PubChem,CCOc1ccc(NC(=O)CNC(=O)c2ccco2)cc1,CHEMBL1544471,288.30300000000005,CCCC1CCC(CC(C)CCC(C)C2CCCC2)CC1,DCM-75804,/tmp/temp/ina_vdni7tn2
QMAINLHKFACPGX-UHFFFAOYSA-N,PubChem,COc1ccc(S(=O)(=O)N2CCCC2CNC(=O)C(=O)Nc2ccc(F)cc2)cc1,CHEMBL1324896,435.47700000000015,CCC1CCC(C(C)(C)C2CCCC2CCC(C)C(C)CC2CCC(C)CC2)CC1,DCM-78970,/tmp/temp/ina_vdni7tn2
WTLDDMIYOWBPLV-UHFFFAOYSA-N,PubChem,CC(CNC(=O)c1cccc(Br)c1)n1cncn1,CHEMBL1561074,309.16700000000003,CC1CCCC(C(C)CCC(C)C2CCCC2)C1,DCM-54157,/tmp/temp/ina_vdni7tn2
NSZTXMYCULUSRI-UHFFFAOYSA-N,PubChem,CC(C)O[P+]([O-])(c1ccc(N(C)C)cc1)C(O)c1ccncc1,CHEMBL1374865,334.3560000000001,CC(C)CC(C)(C1CCC(C(C)C)CC1)C(C)C1CCCCC1,DCM-81459,/tmp/temp/ina_vdni7tn2
FOBATFCMCCQUAC-UHFFFAOYSA-N,PubChem,CCCNC(=O)C1(C)CCCN(C(=O)c2ccc3c(c2)CCO3)C1,not found,330.4280000000001,CCCCC(C)C1(C)CCCC(C(C)C2CCC3CCCC3C2)C1,DCM-25825,/tmp/temp/ina_vdni7tn2
KRUSBQSUJNVPSL-UHFFFAOYSA-N,PubChem,Cc1ccc(S(=O)(=O)CC(c2ccccc2)N2CCCCC2)cc1,CHEMBL1521437,343.4920000000001,CC1CCC(C(C)(C)CC(C2CCCCC2)C2CCCCC2)CC1,DCM-83473,/tmp/temp/ina_vdni7tn2
FZCUXHXSOMOLQL-UHFFFAOYSA-N,PubChem,C#CC(C)(O)C1CC(CC(=O)O)C1(C)C,CHEMBL3182728,210.273,CCC(C)(C)C1CC(CC(C)C)C1(C)C,DCM-73285,/tmp/temp/ina_vdni7tn2
HSUVXHUKZJJVAT-UHFFFAOYSA-N,PubChem,CCOC(=O)N1CCC(N2Cc3cccc(C(=O)N4CC(C)CC(C)C4)c3C2=O)CC1,CHEMBL1502763,427.5450000000002,CCCC(C)C1CCC(C2CC3CCCC(C(C)C4CC(C)CC(C)C4)C3C2C)CC1,DCM-68428,/tmp/temp/ina_vdni7tn2
DKGONAZWXYEHSX-UHFFFAOYSA-N,PubChem,O=C(Nc1cc2c3c(c1)CC(=O)N3CCC2)c1c(F)cccc1F,CHEMBL1483659,328.3179999999999,CC1CC2CC(CC(C)C3C(C)CCCC3C)CC3CCCC1C32,DCM-109148,/tmp/temp/ina_vdni7tn2
VWCQZAVDHWNPMF-UHFFFAOYSA-N,PubChem,O=C(NCc1ccc(F)cc1)c1cc(C(=O)C2CC2)c[nH]1,CHEMBL1330948,286.30600000000004,CC1CCC(CCC(C)C2CCC(C(C)C3CC3)C2)CC1,DCM-43268,/tmp/temp/ina_vdni7tn2
MKFIPMRFVKFDRX-PKOBYXMFSA-N,PubChem,COC(=O)C1=C(c2cc3ccccc3o2)C[C@@H]2CC[C@H]1N2C(=O)NCCCOC(C)C,CHEMBL2358112,426.5130000000002,CCC(C)C1C(C2CC3CCCCC3C2)CC2CCC1C2C(C)CCCCCC(C)C,DCM-48063,/tmp/temp/ina_vdni7tn2
DSPZRGZJOSIPEG-UHFFFAOYSA-N,PubChem,COc1ccccc1N1CCN(C(=O)CN(CCc2ccccc2)S(C)(=O)=O)CC1,CHEMBL1566948,431.55800000000016,CCC1CCCCC1C1CCC(C(C)CC(CCC2CCCCC2)C(C)(C)C)CC1,DCM-74240,/tmp/temp/ina_vdni7tn2
PYGNWUGUYGQPHC-UHFFFAOYSA-N,PubChem,C=CCn1c(C)nc2ccccc2c1=O,CHEMBL2131769,200.241,CCCC1C(C)CC2CCCCC2C1C,DCM-26999,/tmp/temp/ina_vdni7tn2
PALKPZCFLFSWCP-UHFFFAOYSA-N,PubChem,CSc1ccccc1NC(=O)CSc1n[nH]c(N)n1,CHEMBL1350895,295.39300000000003,CCC1CCCCC1CC(C)CCC1CCC(C)C1,DCM-69378,/tmp/temp/ina_vdni7tn2
QACXFUYPWIUWBS-UHFFFAOYSA-N,both,CC1CN=C(NS(=O)(=O)c2ccccc2)N1,CHEMBL2359397,239.30000000000004,CC1CCC(CC(C)(C)C2CCCCC2)C1,DCM-1630,/tmp/temp/ina_vdni7tn2
FCTVQYWCPOIRDN-FQEVSTJZSA-N,PubChem,C#CCNC(=O)[C@H](Cc1ccc(C(=O)c2ccccc2)cc1)NC(=O)OC(C)(C)C,not found,406.48200000000014,CCCCC(C)C(CC(C)CC(C)(C)C)CC1CCC(C(C)C2CCCCC2)CC1,DCM-8738,/tmp/temp/ina_vdni7tn2
OAPXKKPAJNFIRJ-UHFFFAOYSA-N,PubChem,NC(=O)C1CC(=O)N(c2ccc(OCC(=O)Nc3ccc(Cl)cc3)cc2)C1,CHEMBL1447021,387.82300000000015,CC1CCC(CC(C)CCC2CCC(C3CC(C(C)C)CC3C)CC2)CC1,DCM-99365,/tmp/temp/ina_vdni7tn2
NZKDTENZNUIZTQ-GZTJUZNOSA-N,PubChem,COc1ccc(/C=N/NS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,CHEMBL3211197,347.3960000000001,CCC1CCC(CCCC(C)(C)C2CCC(CC(C)C)CC2)CC1,DCM-14768,/tmp/temp/ina_vdni7tn2
ORZYMHZNJHWQCC-HEHNFIMWSA-N,PubChem,CCN(CC)C1=CC(=O)/C(=C/NN2CCN(Cc3ccc(C)cc3C)CC2)C=C1,not found,394.56300000000016,CCC(CC)C1CCC(CCC2CCC(CC3CCC(C)CC3C)CC2)C(C)C1,DCM-77438,/tmp/temp/ina_vdni7tn2
XOGOMMQCHUFZDF-UHFFFAOYSA-N,PubChem,O=C(Nc1c2c(nn1-c1ccccc1)CS(=O)(=O)C2)C1CCCC1,CHEMBL1707799,345.42400000000004,CC(CC1C(C2CCCCC2)CC2CC(C)(C)CC21)C1CCCC1,DCM-76766,/tmp/temp/ina_vdni7tn2
DPJNBMWGLAMLNA-UHFFFAOYSA-N,PubChem,O=C(Nc1cccc2ccccc12)c1csc(COCCO)n1,not found,328.39300000000014,CCCCCC1CCC(C(C)CC2CCCC3CCCCC32)C1,DCM-80755,/tmp/temp/ina_vdni7tn2
OJMDERAPBLIMBL-UHFFFAOYSA-N,PubChem,Cc1ccccc1C(=O)c1cccn1CC(=O)NCc1ccc(F)cc1,CHEMBL1371664,350.3930000000001,CC1CCC(CCC(C)CC2CCCC2C(C)C2CCCCC2C)CC1,DCM-40018,/tmp/temp/ina_vdni7tn2
GSGRLYYXYCGUNR-UHFFFAOYSA-N,PubChem,CC1CC(=O)N(CC(=O)Nc2ccc(F)cc2F)c2ccccc2S1(=O)=O,CHEMBL1703094,394.39900000000006,CC1CCC(CC(C)CC2C(C)CC(C)C(C)(C)C3CCCCC23)C(C)C1,DCM-32092,/tmp/temp/ina_vdni7tn2
ZADLTOCCQXNADQ-UHFFFAOYSA-N,PubChem,Cc1ccc(Nc2nc(-c3c(C)n(C)n(-c4ccccc4)c3=O)c(C)s2)cc1,CHEMBL1585279,390.5120000000001,CC1CCC(CC2CC(C)C(C3C(C)C(C)C(C4CCCCC4)C3C)C2)CC1,DCM-105610,/tmp/temp/ina_vdni7tn2
OOGVVLACMFNPTO-CMCWBKRRSA-N,Novartis,CCN1C(=O)[C@@]2(c3ccccc31)[C@@H]1C(=O)N(c3cc(Cl)cc(Cl)c3)C(=O)[C@@H]1[C@@H]1CCCN12,not found,470.3560000000002,CCC1C2CCCCC2C2(C1C)C1CCCC1C1C(C)C(C3CC(C)CC(C)C3)C(C)C12,DCM-119176,/tmp/temp/ina_vdni7tn2
JHEYHPBIKRSXHA-UHFFFAOYSA-N,PubChem,O=C(c1cc(-c2ccc(F)cc2)nc2ccccc12)N1CCN(C2CCS(=O)(=O)C2)CC1,CHEMBL1888511,453.53900000000016,CC1CCC(C2CC3CCCCC3C(C(C)C3CCC(C4CCC(C)(C)C4)CC3)C2)CC1,DCM-31649,/tmp/temp/ina_vdni7tn2
AKNJCOZKDYDDMB-UHFFFAOYSA-N,PubChem,COC(=O)CC1C(=O)NCCN1C(=O)Nc1cccc(Cl)c1,CHEMBL1731870,325.75200000000007,CCC(C)CC1C(C)CCCC1C(C)CC1CCCC(C)C1,DCM-83530,/tmp/temp/ina_vdni7tn2
LCLOKZQFORMAKF-UHFFFAOYSA-N,both,COc1ccc(C(=O)N2CCC(NC(=O)C(Cc3ccccc3OC)NC(C)=O)CC2)cc1,CHEMBL1389913,453.5390000000002,CCC1CCC(C(C)C2CCC(CC(C)C(CC(C)C)CC3CCCCC3CC)CC2)CC1,DCM-1996,/tmp/temp/ina_vdni7tn2
LFYKDTAAGREESM-CYBMUJFWSA-N,PubChem,CC[C@@H](NC(=O)Cn1cc(C)c(=O)[nH]c1=O)c1ccccc1,CHEMBL1900441,301.34600000000006,CCC(CC(C)CC1CC(C)C(C)CC1C)C1CCCCC1,DCM-103786,/tmp/temp/ina_vdni7tn2
KUPZNCJSTBAYCY-UHFFFAOYSA-N,PubChem,N#Cc1ccccc1OCC(=O)OCC(=O)NC1CC1,CHEMBL1556770,274.276,CCC1CCCCC1CCC(C)CCC(C)CC1CC1,DCM-14110,/tmp/temp/ina_vdni7tn2
KQQZSYBNSQPKFA-UHFFFAOYSA-N,PubChem,CCCN1C(=O)C(NC(C)=O)c2ccccc21,CHEMBL1506018,232.283,CCCC1C(C)C(CC(C)C)C2CCCCC12,DCM-68885,/tmp/temp/ina_vdni7tn2
UUGYNXMDNZASCY-UHFFFAOYSA-N,PubChem,CCN(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)COc1ccccc1-c1ccccc1,CHEMBL1326656,445.5190000000002,CCC(CC(C)CC1CCC(CC(C)C)CC1)C(C)CCC1CCCCC1C1CCCCC1,DCM-35963,/tmp/temp/ina_vdni7tn2
NPVFMPSILSIAPC-UHFFFAOYSA-N,PubChem,CC(C)N(Cc1ccccc1)C(=O)COC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,CHEMBL1712209,460.55200000000025,CC(C)C(CC1CCCCC1)C(C)CCC(C)C1CCC(C(C)(C)C2CCCCC2)CC1,DCM-75028,/tmp/temp/ina_vdni7tn2
VXIOCSDPBRKQCW-UHFFFAOYSA-N,PubChem,COc1ccc(CCNC(=O)C(=O)NCC2CCCN2S(=O)(=O)c2cccs2)cc1OC,CHEMBL1706935,481.5960000000002,CCC1CCC(CCCC(C)C(C)CCC2CCCC2C(C)(C)C2CCCC2)CC1CC,DCM-71080,/tmp/temp/ina_vdni7tn2
HXIGEHGZVUBWJV-UHFFFAOYSA-N,PubChem,Fc1ccc(C(CCN2CCOCC2)c2ccc(Cl)cc2)cc1,CHEMBL1445668,333.83399999999995,CC1CCC(C(CCC2CCCCC2)C2CCC(C)CC2)CC1,DCM-63059,/tmp/temp/ina_vdni7tn2
XJYBIMIPKJZESP-UHFFFAOYSA-N,PubChem,CC(=O)c1cc2c(cc1NS(=O)(=O)c1ccccc1F)OCO2,CHEMBL1569949,337.328,CC(C)C1CC2CCCC2CC1CC(C)(C)C1CCCCC1C,DCM-42686,/tmp/temp/ina_vdni7tn2
QHYSUVWTZOLFCI-UHFFFAOYSA-N,PubChem,Cc1cc(Br)ccc1NC(=O)CNC(=O)CSc1nccn1C,CHEMBL1904497,397.29800000000006,CC(CCC(C)CC1CCC(C)CC1C)CCC1CCCC1C,DCM-84796,/tmp/temp/ina_vdni7tn2
RFZSHNIIIWJJIY-UHFFFAOYSA-N,PubChem,O=C(CCCOc1ccc(Br)cc1)NCCc1ccc(OC(F)F)cc1,CHEMBL1705957,428.273,CC(C)CC1CCC(CCCC(C)CCCCC2CCC(C)CC2)CC1,DCM-31943,/tmp/temp/ina_vdni7tn2
JRHPMARKGGSSNA-UHFFFAOYSA-N,PubChem,COc1cccc(OCCn2ccnc2)c1,CHEMBL1446794,218.256,CCC1CCCC(CCCC2CCCC2)C1,DCM-42708,/tmp/temp/ina_vdni7tn2
IEAYYUJEPJOXCF-UHFFFAOYSA-N,PubChem,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCN(CCOc2ccccc2)CC1,CHEMBL1568469,414.449,CC(C)(C)C1CCC(C(C)(C)C2CCC(CCCC3CCCCC3)CC2)CC1,DCM-7346,/tmp/temp/ina_vdni7tn2
TZPUBKFFZRHWFX-AWEZNQCLSA-N,PubChem,CSCC[C@H](NC(=O)CCNC(C)=O)c1nc2ccccc2[nH]1,CHEMBL1303591,334.445,CCCCC(CC(C)CCCC(C)C)C1CC2CCCCC2C1,DCM-90885,/tmp/temp/ina_vdni7tn2
XQIDTGCABPIZPJ-UHFFFAOYSA-N,PubChem,CCOc1ncccc1C(=O)NNC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,CHEMBL1873048,434.47400000000016,CCCC1CCCCC1C(C)CCC(C)C1CCCC(C(C)(C)C2CCCCC2)C1,DCM-98136,/tmp/temp/ina_vdni7tn2
CPRCFVBIXALFSZ-UHFFFAOYSA-N,PubChem,O=C(COc1ccc(S(=O)(=O)NC2CCCCC2)cc1)NC1CC1,CHEMBL1728305,352.456,CC(CCC1CCC(C(C)(C)CC2CCCCC2)CC1)CC1CC1,DCM-11427,/tmp/temp/ina_vdni7tn2
LSILPQIGCHAOOP-UHFFFAOYSA-N,PubChem,CN(Cc1ccccc1)C(=O)c1cccc(N2C(=O)NC3CC2(C)Oc2ccccc23)c1,CHEMBL1568156,427.5040000000002,CC(CC1CCCCC1)C(C)C1CCCC(C2C(C)CC3CC2(C)CC2CCCCC23)C1,DCM-78176,/tmp/temp/ina_vdni7tn2
LWQVFXZTMGUFBP-ACCUITESSA-N,PubChem,Cc1ccc(/C=C/S(=O)(=O)NCCC(=O)NCc2ccccc2F)cc1,CHEMBL2135102,376.45300000000015,CC1CCC(CCC(C)(C)CCCC(C)CCC2CCCCC2C)CC1,DCM-15224,/tmp/temp/ina_vdni7tn2
DGCDUSMCEZBZBB-UHFFFAOYSA-N,PubChem,CCc1nc2ccc(C(=O)N(C)CC(=O)Nc3ccccc3C(F)(F)F)cc2nc1CC,CHEMBL1700345,444.4570000000003,CCC1CC2CCC(C(C)C(C)CC(C)CC3CCCCC3C(C)(C)C)CC2CC1CC,DCM-51598,/tmp/temp/ina_vdni7tn2
IARXJKZGMPJQFB-UHFFFAOYSA-N,PubChem,O=C(NC1CCCC1)c1ccc(CNc2c(N3CCOCC3)c(=O)c2=O)cc1,CHEMBL1544262,383.44800000000026,CC(CC1CCCC1)C1CCC(CCC2C(C)C(C)C2C2CCCCC2)CC1,DCM-31215,/tmp/temp/ina_vdni7tn2
NBGBBLLXOKDKDI-UHFFFAOYSA-N,PubChem,COC(=O)c1cc2cc(Cl)ccc2nc1SC,CHEMBL1569571,267.737,CCC(C)C1CC2CC(C)CCC2CC1CC,DCM-98735,/tmp/temp/ina_vdni7tn2
UWDRKCCMKFBMLH-UHFFFAOYSA-N,PubChem,COc1cccc2cc(C(C)OC(=O)Nc3ccccc3)oc12,CHEMBL1365116,311.337,CCC1CCCC2CC(C(C)CC(C)CC3CCCCC3)CC12,DCM-107846,/tmp/temp/ina_vdni7tn2
UFLQNQNTEBPQLS-UHFFFAOYSA-N,PubChem,CC1(C)CC(=O)C=C(C(=O)N2CCCC(C(=O)c3cc(F)ccc3F)C2)O1,CHEMBL2355438,377.38700000000006,CC1CCC(C)C(C(C)C2CCCC(C(C)C3CC(C)CC(C)(C)C3)C2)C1,DCM-33309,/tmp/temp/ina_vdni7tn2
SLXBTPJDZAYCPX-UHFFFAOYSA-N,PubChem,CC(=O)OCc1c(COC(C)=O)[n+](=O)c2ccccc2n1O,not found,307.28200000000004,CC(C)CCC1C(C)C2CCCCC2C(C)C1CCC(C)C,DCM-26050,/tmp/temp/ina_vdni7tn2
BPZDOXNXOCTJMT-UHFFFAOYSA-N,PubChem,O=C(COC(=O)COc1ccccc1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,CHEMBL1332691,434.4700000000002,CC(CCC(C)CC1CCC(C(C)(C)C2CCCCC2)CC1)CCC1CCCCC1,DCM-98699,/tmp/temp/ina_vdni7tn2
OKHGGCCWIVGKKR-UHFFFAOYSA-N,PubChem,Cc1cccc(C)c1NC1=NC(C)(C)N=C(N)N1,CHEMBL1598931,245.33,CC1CC(CC2C(C)CCCC2C)CC(C)(C)C1,DCM-26462,/tmp/temp/ina_vdni7tn2
YMJPVJDQFNRTBY-UHFFFAOYSA-N,PubChem,CC(OC(=O)c1ccc(S(=O)(=O)NCc2ccco2)cc1)C(=O)Nc1ccccc1,CHEMBL1727523,428.4660000000002,CC(CC1CCCCC1)C(C)CC(C)C1CCC(C(C)(C)CCC2CCCC2)CC1,DCM-77020,/tmp/temp/ina_vdni7tn2
FIQPMJMMUQBXDM-UHFFFAOYSA-N,PubChem,CC(C)c1ccc(N(CC(=O)NCC2CCCO2)C(=O)CCC(=O)Nc2nccs2)cc1,CHEMBL2362254,458.5840000000003,CC(CCC(C)C(CC(C)CCC1CCCC1)C1CCC(C(C)C)CC1)CC1CCCC1,DCM-107329,/tmp/temp/ina_vdni7tn2
VDFLNRJVEDBPLF-JYFHCDHNSA-N,PubChem,COC(=O)C1=C(c2ccc(F)cc2OCc2ccccc2)C[C@@H]2CC[C@H]1N2C(=O)NCc1ccc(F)cc1,CHEMBL1516356,518.5600000000002,CCC(C)C1C(C2CCC(C)CC2CCC2CCCCC2)CC2CCC1C2C(C)CCC1CCC(C)CC1,DCM-64176,/tmp/temp/ina_vdni7tn2
HPZMZGZOCSDSAB-UHFFFAOYSA-N,PubChem,O=C(COc1ccc(Br)cc1)Nc1nc(-c2cccnc2)cs1,CHEMBL1733301,390.262,CC1CCC(CCC(C)CC2CCC(C3CCCCC3)C2)CC1,DCM-37194,/tmp/temp/ina_vdni7tn2
QZWSCRLYKKYKHE-UHFFFAOYSA-N,PubChem,COc1cccc(-c2ccccc2C2=CC(=O)CC(C)(C)C2=O)c1,CHEMBL1895013,320.3880000000001,CCC1CCCC(C2CCCCC2C2CC(C)CC(C)(C)C2C)C1,DCM-111682,/tmp/temp/ina_vdni7tn2
